# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
9.843150289857940383e-01,1.000000000000000000e+00,9.843150289857940383e-01,1.141610693748396077e+00,1.060136282454819723e+00,1.096727846319601740e+00,1.000000000000000000e+00,9.688760762873045440e-01
9.843137399832421197e-01,1.000000000000000000e+00,9.843137399832421197e-01,1.141621166654122055e+00,1.060139757467831068e+00,1.096733482552866068e+00,1.000000000000000000e+00,9.688735387197975335e-01
9.843124510049575671e-01,1.000000000000000000e+00,9.843124510049575671e-01,1.141631639390350728e+00,1.060143232382185330e+00,1.096739118629785681e+00,1.000000000000000000e+00,9.688710012033869834e-01
9.843111620509409354e-01,1.000000000000000000e+00,9.843111620509409354e-01,1.141642111957067884e+00,1.060146707197881399e+00,1.096744754550357692e+00,1.000000000000000000e+00,9.688684637380736708e-01
9.843098731211954444e-01,1.000000000000000000e+00,9.843098731211954444e-01,1.141652584354252431e+00,1.060150181914914835e+00,1.096750390314575663e+00,1.000000000000000000e+00,9.688659263238639241e-01
9.843085842157210941e-01,1.000000000000000000e+00,9.843085842157210941e-01,1.141663056581892599e+00,1.060153656533285194e+00,1.096756025922437816e+00,1.000000000000000000e+00,9.688633889607572991e-01
9.843072953345214371e-01,1.000000000000000000e+00,9.843072953345214371e-01,1.141673528639966184e+00,1.060157131052988033e+00,1.096761661373937713e+00,1.000000000000000000e+00,9.688608516487607902e-01
9.843060064775969176e-01,1.000000000000000000e+00,9.843060064775969176e-01,1.141684000528458309e+00,1.060160605474021134e+00,1.096767296669071579e+00,1.000000000000000000e+00,9.688583143878750636e-01
9.843047176449508662e-01,1.000000000000000000e+00,9.843047176449508662e-01,1.141694472247347436e+00,1.060164079796380499e+00,1.096772931807833418e+00,1.000000000000000000e+00,9.688557771781064476e-01
9.843034288365846152e-01,1.000000000000000000e+00,9.843034288365846152e-01,1.141704943796618466e+00,1.060167554020064573e+00,1.096778566790220122e+00,1.000000000000000000e+00,9.688532400194573846e-01
9.843021400524987197e-01,1.000000000000000000e+00,9.843021400524987197e-01,1.141715415176256743e+00,1.060171028145070915e+00,1.096784201616227694e+00,1.000000000000000000e+00,9.688507029119287628e-01
9.843008512926968434e-01,1.000000000000000000e+00,9.843008512926968434e-01,1.141725886386238731e+00,1.060174502171395305e+00,1.096789836285849251e+00,1.000000000000000000e+00,9.688481658555276876e-01
9.842995625571802076e-01,1.000000000000000000e+00,9.842995625571802076e-01,1.141736357426551995e+00,1.060177976099036412e+00,1.096795470799083239e+00,1.000000000000000000e+00,9.688456288502562685e-01
9.842982738459509218e-01,1.000000000000000000e+00,9.842982738459509218e-01,1.141746828297174110e+00,1.060181449927989794e+00,1.096801105155921885e+00,1.000000000000000000e+00,9.688430918961186133e-01
9.842969851590102071e-01,1.000000000000000000e+00,9.842969851590102071e-01,1.141757298998091974e+00,1.060184923658254341e+00,1.096806739356363414e+00,1.000000000000000000e+00,9.688405549931167204e-01
9.842956964963605060e-01,1.000000000000000000e+00,9.842956964963605060e-01,1.141767769529285603e+00,1.060188397289826057e+00,1.096812373400401830e+00,1.000000000000000000e+00,9.688380181412554748e-01
9.842944078580034839e-01,1.000000000000000000e+00,9.842944078580034839e-01,1.141778239890740121e+00,1.060191870822703386e+00,1.096818007288034247e+00,1.000000000000000000e+00,9.688354813405377630e-01
9.842931192439406951e-01,1.000000000000000000e+00,9.842931192439406951e-01,1.141788710082434211e+00,1.060195344256882111e+00,1.096823641019253781e+00,1.000000000000000000e+00,9.688329445909664717e-01
9.842918306541742490e-01,1.000000000000000000e+00,9.842918306541742490e-01,1.141799180104353217e+00,1.060198817592360676e+00,1.096829274594057990e+00,1.000000000000000000e+00,9.688304078925455975e-01
9.842905420887066992e-01,1.000000000000000000e+00,9.842905420887066992e-01,1.141809649956475159e+00,1.060202290829134419e+00,1.096834908012439547e+00,1.000000000000000000e+00,9.688278712452801367e-01
9.842892535475386007e-01,1.000000000000000000e+00,9.842892535475386007e-01,1.141820119638789821e+00,1.060205763967203119e+00,1.096840541274398007e+00,1.000000000000000000e+00,9.688253346491707552e-01
9.842879650306727290e-01,1.000000000000000000e+00,9.842879650306727290e-01,1.141830589151272335e+00,1.060209237006562111e+00,1.096846174379924932e+00,1.000000000000000000e+00,9.688227981042227821e-01
9.842866765381107497e-01,1.000000000000000000e+00,9.842866765381107497e-01,1.141841058493909822e+00,1.060212709947209397e+00,1.096851807329018325e+00,1.000000000000000000e+00,9.688202616104394371e-01
9.842853880698546609e-01,1.000000000000000000e+00,9.842853880698546609e-01,1.141851527666683408e+00,1.060216182789142092e+00,1.096857440121672855e+00,1.000000000000000000e+00,9.688177251678243840e-01
9.842840996259060171e-01,1.000000000000000000e+00,9.842840996259060171e-01,1.141861996669572665e+00,1.060219655532356420e+00,1.096863072757882529e+00,1.000000000000000000e+00,9.688151887763805092e-01
9.842828112062667056e-01,1.000000000000000000e+00,9.842828112062667056e-01,1.141872465502565825e+00,1.060223128176851271e+00,1.096868705237646235e+00,1.000000000000000000e+00,9.688126524361112546e-01
9.842815228109389469e-01,1.000000000000000000e+00,9.842815228109389469e-01,1.141882934165640240e+00,1.060226600722622869e+00,1.096874337560956203e+00,1.000000000000000000e+00,9.688101161470209499e-01
9.842802344399244063e-01,1.000000000000000000e+00,9.842802344399244063e-01,1.141893402658779255e+00,1.060230073169668108e+00,1.096879969727808657e+00,1.000000000000000000e+00,9.688075799091125928e-01
9.842789460932247492e-01,1.000000000000000000e+00,9.842789460932247492e-01,1.141903870981968439e+00,1.060233545517985432e+00,1.096885601738200933e+00,1.000000000000000000e+00,9.688050437223891809e-01
9.842776577708424179e-01,1.000000000000000000e+00,9.842776577708424179e-01,1.141914339135185807e+00,1.060237017767570178e+00,1.096891233592125925e+00,1.000000000000000000e+00,9.688025075868555991e-01
9.842763694727781898e-01,1.000000000000000000e+00,9.842763694727781898e-01,1.141924807118417151e+00,1.060240489918421680e+00,1.096896865289580747e+00,1.000000000000000000e+00,9.687999715025129577e-01
9.842750811990349513e-01,1.000000000000000000e+00,9.842750811990349513e-01,1.141935274931644928e+00,1.060243961970535942e+00,1.096902496830561180e+00,1.000000000000000000e+00,9.687974354693668078e-01
9.842737929496139238e-01,1.000000000000000000e+00,9.842737929496139238e-01,1.141945742574848266e+00,1.060247433923910076e+00,1.096908128215060563e+00,1.000000000000000000e+00,9.687948994874194808e-01
9.842725047245175496e-01,1.000000000000000000e+00,9.842725047245175496e-01,1.141956210048014064e+00,1.060250905778542085e+00,1.096913759443077341e+00,1.000000000000000000e+00,9.687923635566754177e-01
9.842712165237474942e-01,1.000000000000000000e+00,9.842712165237474942e-01,1.141966677351118786e+00,1.060254377534427750e+00,1.096919390514603299e+00,1.000000000000000000e+00,9.687898276771378381e-01
9.842699283473056449e-01,1.000000000000000000e+00,9.842699283473056449e-01,1.141977144484149553e+00,1.060257849191565294e+00,1.096925021429636882e+00,1.000000000000000000e+00,9.687872918488101837e-01
9.842686401951931119e-01,1.000000000000000000e+00,9.842686401951931119e-01,1.141987611447089712e+00,1.060261320749952718e+00,1.096930652188173427e+00,1.000000000000000000e+00,9.687847560716945639e-01
9.842673520674130039e-01,1.000000000000000000e+00,9.842673520674130039e-01,1.141998078239917280e+00,1.060264792209585361e+00,1.096936282790206496e+00,1.000000000000000000e+00,9.687822203457967518e-01
9.842660639639664311e-01,1.000000000000000000e+00,9.842660639639664311e-01,1.142008544862619823e+00,1.060268263570462333e+00,1.096941913235734312e+00,1.000000000000000000e+00,9.687796846711188570e-01
9.842647758848553918e-01,1.000000000000000000e+00,9.842647758848553918e-01,1.142019011315174692e+00,1.060271734832579194e+00,1.096947543524749547e+00,1.000000000000000000e+00,9.687771490476646541e-01
9.842634878300817736e-01,1.000000000000000000e+00,9.842634878300817736e-01,1.142029477597565901e+00,1.060275205995933723e+00,1.096953173657248204e+00,1.000000000000000000e+00,9.687746134754375849e-01
9.842621997996477967e-01,1.000000000000000000e+00,9.842621997996477967e-01,1.142039943709777461e+00,1.060278677060523478e+00,1.096958803633227397e+00,1.000000000000000000e+00,9.687720779544417571e-01
9.842609117935543495e-01,1.000000000000000000e+00,9.842609117935543495e-01,1.142050409651792053e+00,1.060282148026346016e+00,1.096964433452681797e+00,1.000000000000000000e+00,9.687695424846789471e-01
9.842596238118042073e-01,1.000000000000000000e+00,9.842596238118042073e-01,1.142060875423591915e+00,1.060285618893398008e+00,1.096970063115607630e+00,1.000000000000000000e+00,9.687670070661543731e-01
9.842583358543992578e-01,1.000000000000000000e+00,9.842583358543992578e-01,1.142071341025154396e+00,1.060289089661675677e+00,1.096975692621997123e+00,1.000000000000000000e+00,9.687644716988713656e-01
9.842570479213402779e-01,1.000000000000000000e+00,9.842570479213402779e-01,1.142081806456468174e+00,1.060292560331177691e+00,1.096981321971848944e+00,1.000000000000000000e+00,9.687619363828314789e-01
9.842557600126302653e-01,1.000000000000000000e+00,9.842557600126302653e-01,1.142092271717515484e+00,1.060296030901901387e+00,1.096986951165159097e+00,1.000000000000000000e+00,9.687594011180403752e-01
9.842544721282706632e-01,1.000000000000000000e+00,9.842544721282706632e-01,1.142102736808275010e+00,1.060299501373842768e+00,1.096992580201920475e+00,1.000000000000000000e+00,9.687568659045007191e-01
9.842531842682639143e-01,1.000000000000000000e+00,9.842531842682639143e-01,1.142113201728729210e+00,1.060302971746999168e+00,1.096998209082129083e+00,1.000000000000000000e+00,9.687543307422170624e-01
9.842518964326110176e-01,1.000000000000000000e+00,9.842518964326110176e-01,1.142123666478865429e+00,1.060306442021369255e+00,1.097003837805782478e+00,1.000000000000000000e+00,9.687517956311912926e-01
9.842506086213143046e-01,1.000000000000000000e+00,9.842506086213143046e-01,1.142134131058661684e+00,1.060309912196948590e+00,1.097009466372874220e+00,1.000000000000000000e+00,9.687492605714276284e-01
9.842493208343748856e-01,1.000000000000000000e+00,9.842493208343748856e-01,1.142144595468103097e+00,1.060313382273735838e+00,1.097015094783400757e+00,1.000000000000000000e+00,9.687467255629281793e-01
9.842480330717957582e-01,1.000000000000000000e+00,9.842480330717957582e-01,1.142155059707169018e+00,1.060316852251726782e+00,1.097020723037356538e+00,1.000000000000000000e+00,9.687441906056987184e-01
9.842467453335783656e-01,1.000000000000000000e+00,9.842467453335783656e-01,1.142165523775843683e+00,1.060320322130919424e+00,1.097026351134737565e+00,1.000000000000000000e+00,9.687416556997419104e-01
9.842454576197242622e-01,1.000000000000000000e+00,9.842454576197242622e-01,1.142175987674109550e+00,1.060323791911310654e+00,1.097031979075539398e+00,1.000000000000000000e+00,9.687391208450604196e-01
9.842441699302356684e-01,1.000000000000000000e+00,9.842441699302356684e-01,1.142186451401949299e+00,1.060327261592898251e+00,1.097037606859757819e+00,1.000000000000000000e+00,9.687365860416585761e-01
9.842428822651141385e-01,1.000000000000000000e+00,9.842428822651141385e-01,1.142196914959345611e+00,1.060330731175678887e+00,1.097043234487388164e+00,1.000000000000000000e+00,9.687340512895393774e-01
9.842415946243621150e-01,1.000000000000000000e+00,9.842415946243621150e-01,1.142207378346279611e+00,1.060334200659650117e+00,1.097048861958425769e+00,1.000000000000000000e+00,9.687315165887071533e-01
9.842403070079810412e-01,1.000000000000000000e+00,9.842403070079810412e-01,1.142217841562732428e+00,1.060337670044808167e+00,1.097054489272864641e+00,1.000000000000000000e+00,9.687289819391647905e-01
9.842390194159723604e-01,1.000000000000000000e+00,9.842390194159723604e-01,1.142228304608690514e+00,1.060341139331151705e+00,1.097060116430702559e+00,1.000000000000000000e+00,9.687264473409148424e-01
9.842377318483385151e-01,1.000000000000000000e+00,9.842377318483385151e-01,1.142238767484135442e+00,1.060344608518677623e+00,1.097065743431935081e+00,1.000000000000000000e+00,9.687239127939618610e-01
9.842364443050810596e-01,1.000000000000000000e+00,9.842364443050810596e-01,1.142249230189048781e+00,1.060348077607383255e+00,1.097071370276556879e+00,1.000000000000000000e+00,9.687213782983089549e-01
9.842351567862022144e-01,1.000000000000000000e+00,9.842351567862022144e-01,1.142259692723409215e+00,1.060351546597263939e+00,1.097076996964561291e+00,1.000000000000000000e+00,9.687188438539600099e-01
9.842338692917038667e-01,1.000000000000000000e+00,9.842338692917038667e-01,1.142270155087204531e+00,1.060355015488318786e+00,1.097082623495946985e+00,1.000000000000000000e+00,9.687163094609188008e-01
9.842325818215873490e-01,1.000000000000000000e+00,9.842325818215873490e-01,1.142280617280416521e+00,1.060358484280545355e+00,1.097088249870709076e+00,1.000000000000000000e+00,9.687137751191876589e-01
9.842312943758548816e-01,1.000000000000000000e+00,9.842312943758548816e-01,1.142291079303024315e+00,1.060361952973939204e+00,1.097093876088840902e+00,1.000000000000000000e+00,9.687112408287706922e-01
9.842300069545086849e-01,1.000000000000000000e+00,9.842300069545086849e-01,1.142301541155011702e+00,1.060365421568498112e+00,1.097099502150339134e+00,1.000000000000000000e+00,9.687087065896722304e-01
9.842287195575496472e-01,1.000000000000000000e+00,9.842287195575496472e-01,1.142312002836365137e+00,1.060368890064220748e+00,1.097105128055201106e+00,1.000000000000000000e+00,9.687061724018937170e-01
9.842274321849807661e-01,1.000000000000000000e+00,9.842274321849807661e-01,1.142322464347061528e+00,1.060372358461102227e+00,1.097110753803419492e+00,1.000000000000000000e+00,9.687036382654409250e-01
9.842261448368029297e-01,1.000000000000000000e+00,9.842261448368029297e-01,1.142332925687086664e+00,1.060375826759141438e+00,1.097116379394991403e+00,1.000000000000000000e+00,9.687011041803154088e-01
9.842248575130184696e-01,1.000000000000000000e+00,9.842248575130184696e-01,1.142343386856419452e+00,1.060379294958333940e+00,1.097122004829910180e+00,1.000000000000000000e+00,9.686985701465214982e-01
9.842235702136292730e-01,1.000000000000000000e+00,9.842235702136292730e-01,1.142353847855046345e+00,1.060382763058678401e+00,1.097127630108174268e+00,1.000000000000000000e+00,9.686960361640628570e-01
9.842222829386371163e-01,1.000000000000000000e+00,9.842222829386371163e-01,1.142364308682950247e+00,1.060386231060172157e+00,1.097133255229778781e+00,1.000000000000000000e+00,9.686935022329427047e-01
9.842209956880437760e-01,1.000000000000000000e+00,9.842209956880437760e-01,1.142374769340108287e+00,1.060389698962810767e+00,1.097138880194716393e+00,1.000000000000000000e+00,9.686909683531642612e-01
