,pred
2002-07-27 09:30:00,1.0286
2002-07-27 09:40:00,0.9682
2002-07-27 09:50:00,0.9013
2002-07-27 10:00:00,0.8286
2002-07-27 10:10:00,0.7506
2002-07-27 10:20:00,0.6679
2002-07-27 10:30:00,0.5813
2002-07-27 10:40:00,0.4914
2002-07-27 10:50:00,0.3989
2002-07-27 11:00:00,0.3045
2002-07-27 11:10:00,0.209
2002-07-27 11:20:00,0.1131
2002-07-27 11:30:00,0.0175
2002-07-27 11:40:00,-0.0769
2002-07-27 11:50:00,-0.1695
2002-07-27 12:00:00,-0.2595
2002-07-27 12:10:00,-0.3463
2002-07-27 12:20:00,-0.4292
2002-07-27 12:30:00,-0.5075
2002-07-27 12:40:00,-0.5807
2002-07-27 12:50:00,-0.6482
2002-07-27 13:00:00,-0.7094
2002-07-27 13:10:00,-0.764
2002-07-27 13:20:00,-0.8113
2002-07-27 13:30:00,-0.8512
2002-07-27 13:40:00,-0.8833
2002-07-27 13:50:00,-0.9073
2002-07-27 14:00:00,-0.9231
2002-07-27 14:10:00,-0.9304
2002-07-27 14:20:00,-0.9293
2002-07-27 14:30:00,-0.9198
2002-07-27 14:40:00,-0.9018
2002-07-27 14:50:00,-0.8755
2002-07-27 15:00:00,-0.8412
2002-07-27 15:10:00,-0.799
2002-07-27 15:20:00,-0.7492
2002-07-27 15:30:00,-0.6923
2002-07-27 15:40:00,-0.6286
2002-07-27 15:50:00,-0.5586
2002-07-27 16:00:00,-0.4828
2002-07-27 16:10:00,-0.4018
2002-07-27 16:20:00,-0.3162
2002-07-27 16:30:00,-0.2266
2002-07-27 16:40:00,-0.1336
2002-07-27 16:50:00,-0.0381
2002-07-27 17:00:00,0.0593
2002-07-27 17:10:00,0.1579
2002-07-27 17:20:00,0.257
2002-07-27 17:30:00,0.3556
2002-07-27 17:40:00,0.4532
2002-07-27 17:50:00,0.549
2002-07-27 18:00:00,0.6422
2002-07-27 18:10:00,0.7321
2002-07-27 18:20:00,0.8181
2002-07-27 18:30:00,0.8993
2002-07-27 18:40:00,0.9753
2002-07-27 18:50:00,1.0454
2002-07-27 19:00:00,1.109
2002-07-27 19:10:00,1.1656
2002-07-27 19:20:00,1.2147
2002-07-27 19:30:00,1.2559
2002-07-27 19:40:00,1.2889
2002-07-27 19:50:00,1.3133
2002-07-27 20:00:00,1.3289
2002-07-27 20:10:00,1.3355
2002-07-27 20:20:00,1.3329
2002-07-27 20:30:00,1.3212
2002-07-27 20:40:00,1.3003
2002-07-27 20:50:00,1.2703
2002-07-27 21:00:00,1.2313
2002-07-27 21:10:00,1.1835
2002-07-27 21:20:00,1.1272
2002-07-27 21:30:00,1.0628
2002-07-27 21:40:00,0.9905
2002-07-27 21:50:00,0.9109
2002-07-27 22:00:00,0.8243
2002-07-27 22:10:00,0.7315
2002-07-27 22:20:00,0.6329
2002-07-27 22:30:00,0.5292
2002-07-27 22:40:00,0.421
2002-07-27 22:50:00,0.3091
2002-07-27 23:00:00,0.1942
2002-07-27 23:10:00,0.077
2002-07-27 23:20:00,-0.0416
2002-07-27 23:30:00,-0.161
2002-07-27 23:40:00,-0.2803
2002-07-27 23:50:00,-0.3987
2002-07-28 00:00:00,-0.5155
2002-07-28 00:10:00,-0.6298
2002-07-28 00:20:00,-0.7409
2002-07-28 00:30:00,-0.8481
2002-07-28 00:40:00,-0.9506
2002-07-28 00:50:00,-1.0477
2002-07-28 01:00:00,-1.1389
2002-07-28 01:10:00,-1.2234
2002-07-28 01:20:00,-1.3008
2002-07-28 01:30:00,-1.3704
2002-07-28 01:40:00,-1.4319
2002-07-28 01:50:00,-1.4848
2002-07-28 02:00:00,-1.5287
2002-07-28 02:10:00,-1.5634
2002-07-28 02:20:00,-1.5887
2002-07-28 02:30:00,-1.6043
2002-07-28 02:40:00,-1.6102
2002-07-28 02:50:00,-1.6064
2002-07-28 03:00:00,-1.5928
2002-07-28 03:10:00,-1.5696
2002-07-28 03:20:00,-1.5369
2002-07-28 03:30:00,-1.4949
2002-07-28 03:40:00,-1.4441
2002-07-28 03:50:00,-1.3846
2002-07-28 04:00:00,-1.317
2002-07-28 04:10:00,-1.2416
2002-07-28 04:20:00,-1.159
2002-07-28 04:30:00,-1.0698
2002-07-28 04:40:00,-0.9746
2002-07-28 04:50:00,-0.874
2002-07-28 05:00:00,-0.7687
2002-07-28 05:10:00,-0.6595
2002-07-28 05:20:00,-0.547
2002-07-28 05:30:00,-0.4321
2002-07-28 05:40:00,-0.3154
2002-07-28 05:50:00,-0.1979
2002-07-28 06:00:00,-0.0803
2002-07-28 06:10:00,0.0366
2002-07-28 06:20:00,0.152
2002-07-28 06:30:00,0.2652
2002-07-28 06:40:00,0.3754
2002-07-28 06:50:00,0.4818
2002-07-28 07:00:00,0.5838
2002-07-28 07:10:00,0.6808
2002-07-28 07:20:00,0.7719
2002-07-28 07:30:00,0.8568
2002-07-28 07:40:00,0.9348
2002-07-28 07:50:00,1.0054
2002-07-28 08:00:00,1.0682
2002-07-28 08:10:00,1.1229
2002-07-28 08:20:00,1.169
2002-07-28 08:30:00,1.2064
2002-07-28 08:40:00,1.2349
2002-07-28 08:50:00,1.2542
2002-07-28 09:00:00,1.2644
2002-07-28 09:10:00,1.2654
2002-07-28 09:20:00,1.2573
2002-07-28 09:30:00,1.2402
2002-07-28 09:40:00,1.2144
2002-07-28 09:50:00,1.18
2002-07-28 10:00:00,1.1374
2002-07-28 10:10:00,1.0869
2002-07-28 10:20:00,1.0291
2002-07-28 10:30:00,0.9643
2002-07-28 10:40:00,0.8931
2002-07-28 10:50:00,0.816
2002-07-28 11:00:00,0.7338
2002-07-28 11:10:00,0.647
2002-07-28 11:20:00,0.5563
2002-07-28 11:30:00,0.4624
2002-07-28 11:40:00,0.3661
2002-07-28 11:50:00,0.2681
2002-07-28 12:00:00,0.1691
2002-07-28 12:10:00,0.0699
2002-07-28 12:20:00,-0.0287
2002-07-28 12:30:00,-0.126
2002-07-28 12:40:00,-0.2212
2002-07-28 12:50:00,-0.3136
2002-07-28 13:00:00,-0.4025
2002-07-28 13:10:00,-0.4872
2002-07-28 13:20:00,-0.5672
2002-07-28 13:30:00,-0.6417
2002-07-28 13:40:00,-0.7102
2002-07-28 13:50:00,-0.7723
2002-07-28 14:00:00,-0.8273
2002-07-28 14:10:00,-0.875
2002-07-28 14:20:00,-0.9149
2002-07-28 14:30:00,-0.9468
2002-07-28 14:40:00,-0.9703
2002-07-28 14:50:00,-0.9854
2002-07-28 15:00:00,-0.9918
2002-07-28 15:10:00,-0.9897
2002-07-28 15:20:00,-0.9788
2002-07-28 15:30:00,-0.9594
2002-07-28 15:40:00,-0.9316
2002-07-28 15:50:00,-0.8956
2002-07-28 16:00:00,-0.8516
2002-07-28 16:10:00,-0.7999
2002-07-28 16:20:00,-0.741
2002-07-28 16:30:00,-0.6753
2002-07-28 16:40:00,-0.6032
2002-07-28 16:50:00,-0.5254
2002-07-28 17:00:00,-0.4424
2002-07-28 17:10:00,-0.3547
2002-07-28 17:20:00,-0.2631
2002-07-28 17:30:00,-0.1683
2002-07-28 17:40:00,-0.0709
2002-07-28 17:50:00,0.0283
2002-07-28 18:00:00,0.1286
2002-07-28 18:10:00,0.2291
2002-07-28 18:20:00,0.3292
2002-07-28 18:30:00,0.4281
2002-07-28 18:40:00,0.525
2002-07-28 18:50:00,0.6192
2002-07-28 19:00:00,0.71
2002-07-28 19:10:00,0.7966
2002-07-28 19:20:00,0.8785
2002-07-28 19:30:00,0.9549
2002-07-28 19:40:00,1.0252
2002-07-28 19:50:00,1.0889
2002-07-28 20:00:00,1.1456
2002-07-28 20:10:00,1.1946
2002-07-28 20:20:00,1.2356
2002-07-28 20:30:00,1.2683
2002-07-28 20:40:00,1.2923
2002-07-28 20:50:00,1.3075
2002-07-28 21:00:00,1.3136
2002-07-28 21:10:00,1.3105
2002-07-28 21:20:00,1.2983
2002-07-28 21:30:00,1.2769
2002-07-28 21:40:00,1.2464
2002-07-28 21:50:00,1.207
2002-07-28 22:00:00,1.1589
2002-07-28 22:10:00,1.1023
2002-07-28 22:20:00,1.0377
2002-07-28 22:30:00,0.9654
2002-07-28 22:40:00,0.8859
2002-07-28 22:50:00,0.7996
2002-07-28 23:00:00,0.7072
2002-07-28 23:10:00,0.6093
2002-07-28 23:20:00,0.5065
2002-07-28 23:30:00,0.3994
2002-07-28 23:40:00,0.2888
2002-07-28 23:50:00,0.1755
2002-07-29 00:00:00,0.0601
2002-07-29 00:10:00,-0.0565
2002-07-29 00:20:00,-0.1736
2002-07-29 00:30:00,-0.2903
2002-07-29 00:40:00,-0.4059
2002-07-29 00:50:00,-0.5196
2002-07-29 01:00:00,-0.6306
2002-07-29 01:10:00,-0.7381
2002-07-29 01:20:00,-0.8415
2002-07-29 01:30:00,-0.94
2002-07-29 01:40:00,-1.033
2002-07-29 01:50:00,-1.1197
2002-07-29 02:00:00,-1.1997
2002-07-29 02:10:00,-1.2724
2002-07-29 02:20:00,-1.3372
2002-07-29 02:30:00,-1.3938
2002-07-29 02:40:00,-1.4418
2002-07-29 02:50:00,-1.4807
2002-07-29 03:00:00,-1.5104
2002-07-29 03:10:00,-1.5307
2002-07-29 03:20:00,-1.5414
2002-07-29 03:30:00,-1.5425
2002-07-29 03:40:00,-1.5339
2002-07-29 03:50:00,-1.5157
2002-07-29 04:00:00,-1.4881
2002-07-29 04:10:00,-1.4512
2002-07-29 04:20:00,-1.4053
2002-07-29 04:30:00,-1.3508
2002-07-29 04:40:00,-1.2879
2002-07-29 04:50:00,-1.2171
2002-07-29 05:00:00,-1.139
2002-07-29 05:10:00,-1.0541
2002-07-29 05:20:00,-0.9629
2002-07-29 05:30:00,-0.8661
2002-07-29 05:40:00,-0.7643
2002-07-29 05:50:00,-0.6583
2002-07-29 06:00:00,-0.5488
2002-07-29 06:10:00,-0.4365
2002-07-29 06:20:00,-0.3223
2002-07-29 06:30:00,-0.2068
2002-07-29 06:40:00,-0.0909
2002-07-29 06:50:00,0.0246
2002-07-29 07:00:00,0.139
2002-07-29 07:10:00,0.2514
2002-07-29 07:20:00,0.3611
2002-07-29 07:30:00,0.4674
2002-07-29 07:40:00,0.5696
2002-07-29 07:50:00,0.6669
2002-07-29 08:00:00,0.7588
2002-07-29 08:10:00,0.8446
2002-07-29 08:20:00,0.9237
2002-07-29 08:30:00,0.9956
2002-07-29 08:40:00,1.06
2002-07-29 08:50:00,1.1163
2002-07-29 09:00:00,1.1643
2002-07-29 09:10:00,1.2036
2002-07-29 09:20:00,1.234
2002-07-29 09:30:00,1.2553
2002-07-29 09:40:00,1.2676
2002-07-29 09:50:00,1.2706
2002-07-29 10:00:00,1.2646
2002-07-29 10:10:00,1.2495
2002-07-29 10:20:00,1.2255
2002-07-29 10:30:00,1.1929
2002-07-29 10:40:00,1.152
2002-07-29 10:50:00,1.103
2002-07-29 11:00:00,1.0465
2002-07-29 11:10:00,0.9828
2002-07-29 11:20:00,0.9125
2002-07-29 11:30:00,0.8361
2002-07-29 11:40:00,0.7543
2002-07-29 11:50:00,0.6677
2002-07-29 12:00:00,0.5768
2002-07-29 12:10:00,0.4826
2002-07-29 12:20:00,0.3855
2002-07-29 12:30:00,0.2865
2002-07-29 12:40:00,0.1862
2002-07-29 12:50:00,0.0854
2002-07-29 13:00:00,-0.0151
2002-07-29 13:10:00,-0.1145
2002-07-29 13:20:00,-0.2122
2002-07-29 13:30:00,-0.3074
2002-07-29 13:40:00,-0.3994
2002-07-29 13:50:00,-0.4875
2002-07-29 14:00:00,-0.571
2002-07-29 14:10:00,-0.6493
2002-07-29 14:20:00,-0.7218
2002-07-29 14:30:00,-0.788
2002-07-29 14:40:00,-0.8475
2002-07-29 14:50:00,-0.8997
2002-07-29 15:00:00,-0.9442
2002-07-29 15:10:00,-0.9808
2002-07-29 15:20:00,-1.0092
2002-07-29 15:30:00,-1.0291
2002-07-29 15:40:00,-1.0404
2002-07-29 15:50:00,-1.0431
2002-07-29 16:00:00,-1.0371
2002-07-29 16:10:00,-1.0224
2002-07-29 16:20:00,-0.9993
2002-07-29 16:30:00,-0.9677
2002-07-29 16:40:00,-0.9281
2002-07-29 16:50:00,-0.8806
2002-07-29 17:00:00,-0.8257
2002-07-29 17:10:00,-0.7637
2002-07-29 17:20:00,-0.6952
2002-07-29 17:30:00,-0.6205
2002-07-29 17:40:00,-0.5404
2002-07-29 17:50:00,-0.4553
2002-07-29 18:00:00,-0.3659
2002-07-29 18:10:00,-0.2729
2002-07-29 18:20:00,-0.177
2002-07-29 18:30:00,-0.0789
2002-07-29 18:40:00,0.0207
2002-07-29 18:50:00,0.121
2002-07-29 19:00:00,0.2212
2002-07-29 19:10:00,0.3207
2002-07-29 19:20:00,0.4186
2002-07-29 19:30:00,0.5142
2002-07-29 19:40:00,0.6069
2002-07-29 19:50:00,0.6958
2002-07-29 20:00:00,0.7803
2002-07-29 20:10:00,0.8598
2002-07-29 20:20:00,0.9337
2002-07-29 20:30:00,1.0013
2002-07-29 20:40:00,1.0622
2002-07-29 20:50:00,1.1159
2002-07-29 21:00:00,1.1619
2002-07-29 21:10:00,1.1998
2002-07-29 21:20:00,1.2294
2002-07-29 21:30:00,1.2504
2002-07-29 21:40:00,1.2626
2002-07-29 21:50:00,1.2659
2002-07-29 22:00:00,1.2602
2002-07-29 22:10:00,1.2454
2002-07-29 22:20:00,1.2218
2002-07-29 22:30:00,1.1893
2002-07-29 22:40:00,1.1482
2002-07-29 22:50:00,1.0987
2002-07-29 23:00:00,1.0411
2002-07-29 23:10:00,0.9759
2002-07-29 23:20:00,0.9034
2002-07-29 23:30:00,0.8241
2002-07-29 23:40:00,0.7385
2002-07-29 23:50:00,0.6473
2002-07-30 00:00:00,0.551
2002-07-30 00:10:00,0.4504
2002-07-30 00:20:00,0.3459
2002-07-30 00:30:00,0.2385
2002-07-30 00:40:00,0.1288
2002-07-30 00:50:00,0.0176
2002-07-30 01:00:00,-0.0944
2002-07-30 01:10:00,-0.2063
2002-07-30 01:20:00,-0.3175
2002-07-30 01:30:00,-0.4271
2002-07-30 01:40:00,-0.5344
2002-07-30 01:50:00,-0.6386
2002-07-30 02:00:00,-0.739
2002-07-30 02:10:00,-0.835
2002-07-30 02:20:00,-0.9258
2002-07-30 02:30:00,-1.0108
2002-07-30 02:40:00,-1.0894
2002-07-30 02:50:00,-1.1612
2002-07-30 03:00:00,-1.2255
2002-07-30 03:10:00,-1.2819
2002-07-30 03:20:00,-1.3301
2002-07-30 03:30:00,-1.3697
2002-07-30 03:40:00,-1.4005
2002-07-30 03:50:00,-1.4221
2002-07-30 04:00:00,-1.4345
2002-07-30 04:10:00,-1.4377
2002-07-30 04:20:00,-1.4314
2002-07-30 04:30:00,-1.4159
2002-07-30 04:40:00,-1.3913
2002-07-30 04:50:00,-1.3576
2002-07-30 05:00:00,-1.3151
2002-07-30 05:10:00,-1.2642
2002-07-30 05:20:00,-1.2052
2002-07-30 05:30:00,-1.1385
2002-07-30 05:40:00,-1.0646
2002-07-30 05:50:00,-0.9839
2002-07-30 06:00:00,-0.8971
2002-07-30 06:10:00,-0.8048
2002-07-30 06:20:00,-0.7075
2002-07-30 06:30:00,-0.6061
2002-07-30 06:40:00,-0.5011
2002-07-30 06:50:00,-0.3934
2002-07-30 07:00:00,-0.2836
2002-07-30 07:10:00,-0.1725
2002-07-30 07:20:00,-0.061
2002-07-30 07:30:00,0.0503
2002-07-30 07:40:00,0.1606
2002-07-30 07:50:00,0.269
2002-07-30 08:00:00,0.375
2002-07-30 08:10:00,0.4776
2002-07-30 08:20:00,0.5763
2002-07-30 08:30:00,0.6704
2002-07-30 08:40:00,0.7592
2002-07-30 08:50:00,0.8421
2002-07-30 09:00:00,0.9185
2002-07-30 09:10:00,0.9881
2002-07-30 09:20:00,1.0502
2002-07-30 09:30:00,1.1046
2002-07-30 09:40:00,1.1508
2002-07-30 09:50:00,1.1886
2002-07-30 10:00:00,1.2177
2002-07-30 10:10:00,1.238
2002-07-30 10:20:00,1.2493
2002-07-30 10:30:00,1.2517
2002-07-30 10:40:00,1.2451
2002-07-30 10:50:00,1.2297
2002-07-30 11:00:00,1.2055
2002-07-30 11:10:00,1.1729
2002-07-30 11:20:00,1.1321
2002-07-30 11:30:00,1.0834
2002-07-30 11:40:00,1.0272
2002-07-30 11:50:00,0.9639
2002-07-30 12:00:00,0.8941
2002-07-30 12:10:00,0.8183
2002-07-30 12:20:00,0.737
2002-07-30 12:30:00,0.651
2002-07-30 12:40:00,0.5607
2002-07-30 12:50:00,0.467
2002-07-30 13:00:00,0.3705
2002-07-30 13:10:00,0.2719
2002-07-30 13:20:00,0.172
2002-07-30 13:30:00,0.0715
2002-07-30 13:40:00,-0.0288
2002-07-30 13:50:00,-0.1282
2002-07-30 14:00:00,-0.226
2002-07-30 14:10:00,-0.3214
2002-07-30 14:20:00,-0.4138
2002-07-30 14:30:00,-0.5024
2002-07-30 14:40:00,-0.5867
2002-07-30 14:50:00,-0.6659
2002-07-30 15:00:00,-0.7396
2002-07-30 15:10:00,-0.8071
2002-07-30 15:20:00,-0.868
2002-07-30 15:30:00,-0.9219
2002-07-30 15:40:00,-0.9683
2002-07-30 15:50:00,-1.007
2002-07-30 16:00:00,-1.0376
2002-07-30 16:10:00,-1.06
2002-07-30 16:20:00,-1.0739
2002-07-30 16:30:00,-1.0793
2002-07-30 16:40:00,-1.0762
2002-07-30 16:50:00,-1.0646
2002-07-30 17:00:00,-1.0445
2002-07-30 17:10:00,-1.0162
2002-07-30 17:20:00,-0.9799
2002-07-30 17:30:00,-0.9358
2002-07-30 17:40:00,-0.8843
2002-07-30 17:50:00,-0.8257
2002-07-30 18:00:00,-0.7606
2002-07-30 18:10:00,-0.6893
2002-07-30 18:20:00,-0.6125
2002-07-30 18:30:00,-0.5307
2002-07-30 18:40:00,-0.4445
2002-07-30 18:50:00,-0.3545
2002-07-30 19:00:00,-0.2615
2002-07-30 19:10:00,-0.1661
2002-07-30 19:20:00,-0.069
2002-07-30 19:30:00,0.029
2002-07-30 19:40:00,0.1272
2002-07-30 19:50:00,0.2249
2002-07-30 20:00:00,0.3214
2002-07-30 20:10:00,0.4159
2002-07-30 20:20:00,0.5077
2002-07-30 20:30:00,0.5961
2002-07-30 20:40:00,0.6805
2002-07-30 20:50:00,0.7603
2002-07-30 21:00:00,0.8347
2002-07-30 21:10:00,0.9034
2002-07-30 21:20:00,0.9657
2002-07-30 21:30:00,1.0212
2002-07-30 21:40:00,1.0694
2002-07-30 21:50:00,1.11
2002-07-30 22:00:00,1.1427
2002-07-30 22:10:00,1.1672
2002-07-30 22:20:00,1.1833
2002-07-30 22:30:00,1.1908
2002-07-30 22:40:00,1.1897
2002-07-30 22:50:00,1.18
2002-07-30 23:00:00,1.1617
2002-07-30 23:10:00,1.135
2002-07-30 23:20:00,1.0999
2002-07-30 23:30:00,1.0567
2002-07-30 23:40:00,1.0058
2002-07-30 23:50:00,0.9474
2002-07-31 00:00:00,0.8819
2002-07-31 00:10:00,0.8099
2002-07-31 00:20:00,0.7318
2002-07-31 00:30:00,0.6481
2002-07-31 00:40:00,0.5595
2002-07-31 00:50:00,0.4665
2002-07-31 01:00:00,0.3698
2002-07-31 01:10:00,0.2701
2002-07-31 01:20:00,0.1681
2002-07-31 01:30:00,0.0645
2002-07-31 01:40:00,-0.04
2002-07-31 01:50:00,-0.1446
2002-07-31 02:00:00,-0.2486
2002-07-31 02:10:00,-0.3512
2002-07-31 02:20:00,-0.4518
2002-07-31 02:30:00,-0.5495
2002-07-31 02:40:00,-0.6438
2002-07-31 02:50:00,-0.734
2002-07-31 03:00:00,-0.8194
2002-07-31 03:10:00,-0.8993
2002-07-31 03:20:00,-0.9733
2002-07-31 03:30:00,-1.0409
2002-07-31 03:40:00,-1.1014
2002-07-31 03:50:00,-1.1546
2002-07-31 04:00:00,-1.2
2002-07-31 04:10:00,-1.2373
2002-07-31 04:20:00,-1.2663
2002-07-31 04:30:00,-1.2867
2002-07-31 04:40:00,-1.2983
2002-07-31 04:50:00,-1.3012
2002-07-31 05:00:00,-1.2952
2002-07-31 05:10:00,-1.2805
2002-07-31 05:20:00,-1.2571
2002-07-31 05:30:00,-1.2252
2002-07-31 05:40:00,-1.185
2002-07-31 05:50:00,-1.1368
2002-07-31 06:00:00,-1.081
2002-07-31 06:10:00,-1.0178
2002-07-31 06:20:00,-0.9479
2002-07-31 06:30:00,-0.8716
2002-07-31 06:40:00,-0.7895
2002-07-31 06:50:00,-0.7022
2002-07-31 07:00:00,-0.6103
2002-07-31 07:10:00,-0.5145
2002-07-31 07:20:00,-0.4153
2002-07-31 07:30:00,-0.3136
2002-07-31 07:40:00,-0.21
2002-07-31 07:50:00,-0.1053
2002-07-31 08:00:00,-0.0002
2002-07-31 08:10:00,0.1046
2002-07-31 08:20:00,0.2084
2002-07-31 08:30:00,0.3104
2002-07-31 08:40:00,0.4099
2002-07-31 08:50:00,0.5061
2002-07-31 09:00:00,0.5986
2002-07-31 09:10:00,0.6865
2002-07-31 09:20:00,0.7694
2002-07-31 09:30:00,0.8465
2002-07-31 09:40:00,0.9175
2002-07-31 09:50:00,0.9818
2002-07-31 10:00:00,1.0389
2002-07-31 10:10:00,1.0886
2002-07-31 10:20:00,1.1304
2002-07-31 10:30:00,1.1641
2002-07-31 10:40:00,1.1895
2002-07-31 10:50:00,1.2064
2002-07-31 11:00:00,1.2147
2002-07-31 11:10:00,1.2144
2002-07-31 11:20:00,1.2056
2002-07-31 11:30:00,1.1882
2002-07-31 11:40:00,1.1625
2002-07-31 11:50:00,1.1287
2002-07-31 12:00:00,1.087
2002-07-31 12:10:00,1.0377
2002-07-31 12:20:00,0.9813
2002-07-31 12:30:00,0.9182
2002-07-31 12:40:00,0.8487
2002-07-31 12:50:00,0.7736
2002-07-31 13:00:00,0.6932
2002-07-31 13:10:00,0.6082
2002-07-31 13:20:00,0.5193
2002-07-31 13:30:00,0.427
2002-07-31 13:40:00,0.3322
2002-07-31 13:50:00,0.2353
2002-07-31 14:00:00,0.1372
2002-07-31 14:10:00,0.0386
2002-07-31 14:20:00,-0.0598
2002-07-31 14:30:00,-0.1573
2002-07-31 14:40:00,-0.2533
2002-07-31 14:50:00,-0.3469
2002-07-31 15:00:00,-0.4375
2002-07-31 15:10:00,-0.5246
2002-07-31 15:20:00,-0.6074
2002-07-31 15:30:00,-0.6853
2002-07-31 15:40:00,-0.7579
2002-07-31 15:50:00,-0.8245
2002-07-31 16:00:00,-0.8848
2002-07-31 16:10:00,-0.9383
2002-07-31 16:20:00,-0.9846
2002-07-31 16:30:00,-1.0234
2002-07-31 16:40:00,-1.0545
2002-07-31 16:50:00,-1.0775
2002-07-31 17:00:00,-1.0925
2002-07-31 17:10:00,-1.0992
2002-07-31 17:20:00,-1.0977
2002-07-31 17:30:00,-1.088
2002-07-31 17:40:00,-1.0702
2002-07-31 17:50:00,-1.0443
2002-07-31 18:00:00,-1.0107
2002-07-31 18:10:00,-0.9696
2002-07-31 18:20:00,-0.9213
2002-07-31 18:30:00,-0.8662
2002-07-31 18:40:00,-0.8047
2002-07-31 18:50:00,-0.7372
2002-07-31 19:00:00,-0.6643
2002-07-31 19:10:00,-0.5864
2002-07-31 19:20:00,-0.5043
2002-07-31 19:30:00,-0.4185
2002-07-31 19:40:00,-0.3296
2002-07-31 19:50:00,-0.2384
2002-07-31 20:00:00,-0.1454
2002-07-31 20:10:00,-0.0513
2002-07-31 20:20:00,0.0431
2002-07-31 20:30:00,0.1371
2002-07-31 20:40:00,0.23
2002-07-31 20:50:00,0.3213
2002-07-31 21:00:00,0.4101
2002-07-31 21:10:00,0.4959
2002-07-31 21:20:00,0.5779
2002-07-31 21:30:00,0.6557
2002-07-31 21:40:00,0.7286
2002-07-31 21:50:00,0.796
2002-07-31 22:00:00,0.8576
2002-07-31 22:10:00,0.9128
2002-07-31 22:20:00,0.9613
2002-07-31 22:30:00,1.0026
2002-07-31 22:40:00,1.0365
2002-07-31 22:50:00,1.0628
2002-07-31 23:00:00,1.0811
2002-07-31 23:10:00,1.0915
2002-07-31 23:20:00,1.0937
2002-07-31 23:30:00,1.0879
2002-07-31 23:40:00,1.074
2002-07-31 23:50:00,1.0521
2002-08-01 00:00:00,1.0225
2002-08-01 00:10:00,0.9852
2002-08-01 00:20:00,0.9406
2002-08-01 00:30:00,0.889
2002-08-01 00:40:00,0.8307
2002-08-01 00:50:00,0.7663
2002-08-01 01:00:00,0.6961
2002-08-01 01:10:00,0.6206
2002-08-01 01:20:00,0.5405
2002-08-01 01:30:00,0.4563
2002-08-01 01:40:00,0.3685
2002-08-01 01:50:00,0.2779
2002-08-01 02:00:00,0.1851
2002-08-01 02:10:00,0.0908
2002-08-01 02:20:00,-0.0044
2002-08-01 02:30:00,-0.0997
2002-08-01 02:40:00,-0.1945
2002-08-01 02:50:00,-0.2881
2002-08-01 03:00:00,-0.3798
